,Comment,URL,Recommendations,Locations,EditorPick,userID,date
38,"Nacho, far be it from me to disagree that the optics couldn't get any worse.  Unless, in my opinion, they put this off till next year.  I have to disagree with you - if the only leverage they have now is that they control a lame-duck session of Congress, how much leverage can they expect by putting it off even further when they don't?  If herding Republicans is like herding lemmings, herding Democrats is like herding cats, and there is no telling what the environment is going to be like in six months.  Remember how the economy was supposed to have recovered by now to where letting the tax cuts lapse would be an easy sell?  Don't get me wrong - I think they should all lapse.  But the reality has changed.  Republicans wanted to make them permanent.  Democrats wanted them to lapse.  They've been temporarily extended - sounds like a meeting in the middle to me, which, frankly, is more than I was hoping to expect.  And I absolutely have to disagree, with all respect, with you that DADT repeal and START ratification are feasible next Congress.  Just won't happen.<br /><br />As for your contention that Obama has shown no backbone, again, disagreement.  He's forced out auto and bank CEOs, restructured entire industries, asserted civilian command over the military, pushed through landmark legistlation (any of it perfect? No, but leagues better than nothing), and put in place a top-to-bottom re-strengthening of government oversight, regulation, and standards undoing the damage of Reaganism.  And this issue isn't going away - he's set it up to be the chief issue in his re-election campaign. I remember David Frum writing back when health reform passed how Republicans actually committed a grave error in not participating in shaping it, because now it was law.  When you have the means to have a say, you should take it.  Obama's no LBJ, but I didn't vote for LBJ.  He's a pragmatist, and I have to say that's the person I want in charge right now.  Show me a leader who hasn't compromised his values in order to govern, and I'll show you the dustbin of history.<br /><br />Bob, thanks for the comment, though I'm pretty sure we're still coming at things from opposite poles.  At the risk of sounding pedantic, in Dostoyevsky's Demons, there is a scene in which Stavrogin challenges a man who has insulted him to a duel, but deliberately does not kill him, and ends up insulting the man even more.  Stavrogin bemoans the fact, but his friend chides him for challenging the man out of honor if he had no intention of killing him.  The point is, if you are going to play a game, play it, or bear the burden.  ",,1,NY,False,55678935,1291757963
39,Once again politics trumps good governance and the best interests of the nation. The slow spiral into the realm of the third world continues.,,0,Long island,False,53774515,1291754550
40,"Gotta love watching all the loyal Obamabots bounce off the walls.  Two years ago any criticism of Obama was strictly taboo.  Now, criticism of Obama is de riguer.",,2,New York,False,34433851,1291753738
41,"On crosses of fire, no doubt.",,0,New York City,False,59645061,1291753001
42,"When you deal with the ""devil"" you lose your soul . . .",,1,VA,False,60083074,1291752606
43,They're going to apply supply side economics to the creation of jobs by keeping marginal tax rates so low that their incentives to create jobs won't motivate anybody.,,1,New York City,False,59645061,1291749968
44,"#31 RM<br />Precisely. Any small business that doesn't hire an accountant to tell them that they should convert to an S-Corp or some other structure to keep the $250,000 from being taxed as personal income will not be in business very long, and certainly won't be in a position to provide jobs.",,1,New York,False,2212127,1291749605
45,"Ironic that most of the $900 billion cost of this agreement goes to the poor and the middle class in the form of the payroll tax cut, the income tax cut for people making less than $250,000, additional unemployment benefits and other low income benefits.  The way people are complaining, one would have thought most of the benefits go to the rich.  Yes, Obama threw a bone to the rich, but this agreement gives even more to the poor and the middle class, especially through the payroll tax cut.",,4,New York,False,34433851,1291745063
46,Meep Meep.....,,0,bellingham,False,60042067,1291744010
47,Senate and House Progressives should vote against Boehner's 900 Billion Dollar Borrowing Binge for Billionaires.,,3,"Dixon, IL",False,18700408,1291743125
48,"Something is totally wrong with a country where right-wing demagogues can hold the unemployed hostage and a president elected with a landslide mandate can't hold his ground with majorities in both houses. This would have been a reasonable compromise in some other era when government operated with two parties, but now it's just another example of the republicans dictating the terms - as usual! What the h*ll has happened to my country?!?<br /><br />When they want to cut social security, and medicare and who knows what else, will Mr. Obama say ""No. You didn't care about $700 million more deficit when it went for the rich, so we're not going to deal with the deficit. NO cuts in ANY safety nets!""?? Of course he won't - especially given his behavior here.<br /><br />That's the point - it just keeps reinforcing the precedent of republicans not budging and Mr. Big O coming to them with his hat in his hands. We need a Lyndon Johnson and we've got a Jimmie Carter - with all due respect: Some people are just too nice and too reasonable to be president, especially when the rich, religious right is going for complete dominance of the country. They stopped recognizing the dems as any kind of 'honorable opposition' years ago.<br /><br />We're rapidly losing what democracy we had. Republicans won't be satisfied until there is a total gulf between the rich and the rest of us, and slimeball Karl Rove's vision of a ""permanent republican majority"" is permanently installed. WAKE UP GAIL AND WAKE UP PEOPLE!!<br /><br />There's been thirty years of class-warfare in this country, rich against the middle class and poor. I'd like to know, when does my side get to start fighting?? And is anybody else with me? ",,12,"Claremont, CA",False,57156977,1291911193
